Gene,log2FoldChange,pvalue,padj
Mei1,0.508825861,0.319972867,0.434096103
Pmp2,0.557121935,0.32015259,0.434261697
Pfn1,-0.042816635,0.320157863,0.434261697
Dpf3,0.561404631,0.320151895,0.434261697
Gm30990,-0.54792602,0.320206125,0.434298701
Dennd1a,-0.06909519,0.320473592,0.434604518
Gm32994,0.448033445,0.320453395,0.434604518
Wfdc5,0.467189018,0.32054303,0.434641734
LOC118568627,0.467189018,0.32054303,0.434641734
Gm33502,0.555340625,0.320848618,0.435027602
Agpat3,0.053362888,0.320951098,0.435138048
4933433G19Rik,-0.546466558,0.321136184,0.43536047
Emc1,0.062462021,0.321178408,0.435360686
Gm41398,0.504253707,0.32117583,0.435360686
E330020D12Rik,0.470519441,0.321217234,0.435384805
Ugt2b34,-0.532864532,0.321298634,0.435466622
1810010H24Rik,0.370243775,0.321369951,0.435534764
Gm16160,0.464709754,0.321483302,0.43563134
LOC118027456,0.464709754,0.321483302,0.43563134
Ankrd36,0.465879964,0.321638042,0.435783968
Arx,0.465879964,0.321638042,0.435783968
Plagl2,-0.089294262,0.321671715,0.435801067
LOC118568681,0.559657605,0.321721581,0.435840099
Gm41857,-0.465444619,0.321866816,0.436008317
Gm30012,0.558629868,0.322092998,0.436286158
Snora62,-0.534078475,0.322321732,0.436567418
Rwdd4a,-0.076373593,0.322346892,0.43657293
1110006O24Rik,0.36597872,0.322526403,0.436787474
Gm31984,0.558631787,0.322607794,0.436869118
Gm12762,0.322649003,0.322655764,0.436905496
Gm11412,0.466464964,0.322745217,0.436998037
Has1,-0.551199647,0.323070054,0.437409256
Hars,-0.050712321,0.32311392,0.437440036
Tmem71,0.556141415,0.323336954,0.437713358
Tmem115,-0.068023262,0.323472399,0.437839876
Dhrs13os,0.509630621,0.323472716,0.437839876
LOC118567904,0.544594384,0.323919123,0.438415447
Gm34197,0.536087106,0.324031822,0.438539308
Gm14410,-0.222008747,0.324327264,0.438910457
Stk25,-0.047340676,0.324476932,0.439084298
Eps8l1,-0.378829389,0.32457181,0.439183976
Mmp25,0.547388889,0.324620753,0.439221491
2810002D19Rik,0.213398369,0.324770927,0.43939596
Gm32778,-0.504604176,0.324852082,0.439477034
Gm30992,-0.496106608,0.324919749,0.439539851
Adcy10,0.461757542,0.325096902,0.439607125
Gm33033,0.461757542,0.325096902,0.439607125
Kdm3a,-0.058169709,0.325048024,0.439607125
Rlbp1,0.461757542,0.325096902,0.439607125
Trim43c,-0.461453199,0.325036809,0.439607125
Gm35464,0.461757542,0.325096902,0.439607125
Vwa5b2,0.554236221,0.32544936,0.440045967
Gm33595,0.512500801,0.325463949,0.440045967
Rad52,0.117584403,0.325589905,0.440187514
Iho1,0.552823027,0.325806212,0.440451188
Gm34335,0.378821567,0.325991037,0.440672269
Adamts16,0.349683269,0.32601386,0.440674344
Tcp1,-0.038388872,0.326076836,0.44073069
Lyn,-0.116286976,0.326215646,0.440889518
Serpina3c,0.514667249,0.326481271,0.441219711
Klkb1,-0.502834722,0.326644789,0.4413893
Gls2,0.358942888,0.326649405,0.4413893
Gcn1,-0.047170817,0.326806766,0.441573111
Gm14198,0.511425479,0.326984124,0.441767509
LOC118568354,0.55252214,0.326993322,0.441767509
Gm39857,0.513197305,0.327095309,0.441876453
Hspb1,-0.148362582,0.327231052,0.442030982
LOC118567769,-0.539004196,0.32729479,0.442049339
Gm52522,0.500917394,0.327308706,0.442049339
Nnat,0.240468391,0.327301862,0.442049339
Gm30177,-0.47357106,0.327440054,0.442197881
Gm34916,-0.544832196,0.327480424,0.442223549
Gm46800,0.460794185,0.327600591,0.442270412
Zfp93,-0.151935339,0.327567782,0.442270412
Rbm5,-0.044370265,0.327593405,0.442270412
Prdm6,-0.332805747,0.327587096,0.442270412
Gm3636,-0.51076851,0.327747813,0.442440311
Cfh,0.087176572,0.327862104,0.442550976
Ptpn22,0.485733401,0.327872549,0.442550976
Gm14167,0.415596033,0.328030077,0.442734733
Kif28,0.456580455,0.32834537,0.443015849
1500004A13Rik,-0.383307511,0.328334487,0.443015849
Hp1bp3,-0.037346898,0.328301969,0.443015849
Lyzl4,0.456580455,0.32834537,0.443015849
Gm5464,0.456580455,0.32834537,0.443015849
LOC118567497,0.549492174,0.328655485,0.443405367
Gm46845,-0.492137619,0.32871285,0.443453858
LOC118568000,0.428039811,0.32878925,0.44352802
Sdhaf4,-0.123622446,0.328986382,0.443765028
Cnot2,0.060841625,0.329054486,0.44382797
2900093K20Rik,0.392845454,0.329267648,0.444086546
Tssk1,0.515887584,0.329373852,0.444200843
Cilp2,0.43315054,0.329476024,0.444309688
Gm30827,0.373013652,0.329527201,0.44432081
Pkd1l2,0.511381862,0.329518803,0.44432081
Gm36157,0.528982621,0.329569489,0.444348885
LOC115487282,-0.528345813,0.329648286,0.444426177
Lexis1,0.541676002,0.329670773,0.444427548
Cmc1,0.114608274,0.329759806,0.444518623
Vars,0.045675396,0.329826691,0.444579833
Gm17764,-0.459034359,0.330090535,0.444877536
E030003E18Rik,0.550052391,0.330089563,0.444877536
Acvr1,-0.051714173,0.330293127,0.445121597
Gm38537,-0.543386325,0.33031631,0.44512386
2810001G20Rik,0.258756169,0.330358614,0.445151888
Ypel1,-0.204696525,0.330388994,0.445163847
LOC118568493,0.496418649,0.330533373,0.445267458
Gm42208,0.45397409,0.330573444,0.445267458
Tinag,0.424348885,0.330491372,0.445267458
A430060F13Rik,0.496418649,0.330533373,0.445267458
Gm17753,0.45397409,0.330573444,0.445267458
Tmem45a2,0.543971284,0.331033505,0.445858127
Sdhaf2,-0.060671222,0.331087792,0.445902231
Ipcef1,0.548834002,0.331135235,0.445937114
Gm52358,-0.52684765,0.331172412,0.445958166
Trim46,-0.089534634,0.331630891,0.446527565
Gm30205,0.54664113,0.331638395,0.446527565
Gm34403,0.537960343,0.33170791,0.446575845
Mcoln1,0.063812942,0.331717401,0.446575845
Gmppb,-0.069799384,0.332019849,0.446953949
Gm15612,-0.525110631,0.332555507,0.447645922
Amt,0.229725776,0.332592233,0.447666247
Akap8,0.055762344,0.332645177,0.447708398
Tnn,0.083758678,0.332680424,0.447726727
Snora33,-0.499719225,0.332759204,0.447803635
LOC118568730,0.337693455,0.332964282,0.448050487
Gm31888,-0.533315456,0.333083596,0.448181905
Gfpt1,-0.045874169,0.333113736,0.448193327
Ykt6,-0.037159701,0.333154601,0.448219176
Gmps,-0.054200781,0.333276223,0.448353663
Ndrg2,-0.183004635,0.333328214,0.448394465
Dpp10,0.544420634,0.333592639,0.448721011
Slc38a8,-0.517913219,0.333811899,0.448986765
LOC108167553,0.340655596,0.334050644,0.449278691
Gm3252,-0.435384967,0.334302672,0.449588443
Gm38983,0.23908727,0.334395424,0.449683965
Raly,-0.042820259,0.334642463,0.449899265
Gm38863,0.465071544,0.334629124,0.449899265
Gabrb2,0.126253383,0.334609467,0.449899265
Gm12586,-0.469463127,0.334612709,0.449899265
Trappc4,0.065641315,0.33501643,0.450372782
BB123696,0.54414538,0.33529922,0.450723674
Gm33725,0.499908408,0.335436116,0.450878416
Scn1a,0.519826482,0.335664592,0.451156227
Zfp719,0.087756896,0.335707566,0.45117922
Gm25835,-0.499087805,0.335725291,0.45117922
Gm11100,0.536791242,0.335773906,0.451185969
Gm52438,0.536791242,0.335773906,0.451185969
Fbxl8,0.155781436,0.335812759,0.451208887
Wnk3,-0.18526819,0.335842305,0.451219297
Gm33083,-0.539499764,0.335908586,0.451279058
Zfp595,0.173995976,0.336117515,0.45153044
Gm41308,0.458323791,0.336168124,0.451569122
4930447F24Rik,0.42392751,0.336246527,0.451645131
Gm41254,-0.520775777,0.336312797,0.451704834
Igsf1,0.463696607,0.336342009,0.45171476
4833447I15Rik,-0.492154036,0.336518822,0.451922903
Gm40799,-0.490607176,0.33682283,0.452301822
Haao,-0.535867879,0.336904624,0.452382311
C330007P06Rik,0.06707255,0.336952955,0.452417862
Gdf6,-0.157718651,0.337533169,0.453167505
Snhg7os,0.524232558,0.33784716,0.453559648
Fbxo41,-0.442940591,0.337915954,0.453622585
Sgta,0.047791095,0.338034769,0.453752657
Gm30101,0.494449167,0.338279694,0.454051982
A930014E01Rik,0.474590589,0.338318685,0.454074874
Gm46295,0.536178914,0.338532305,0.454332126
Prr16,-0.142084112,0.338660438,0.454474624
Ate1,0.061166792,0.33879034,0.454619476
Gm3230,-0.503700416,0.338856215,0.454648928
Akr1a1,-0.035818955,0.338846183,0.454648928
2510002D24Rik,-0.14773628,0.339006939,0.454821676
B3galt5,-0.526066724,0.33904879,0.454848344
Orc3,-0.061857989,0.339135559,0.454935265
Snora75,0.498044234,0.339271187,0.455087711
Tbx3,-0.1096521,0.33931338,0.455095801
Gm17251,0.20825948,0.339321188,0.455095801
Fign,-0.159731085,0.339436668,0.455221187
Ncoa4,0.143720591,0.339518287,0.455301149
Gm37500,0.520702795,0.339561725,0.455329902
Tstd1,0.456689362,0.339718672,0.455510851
C030037D09Rik,0.383324595,0.339773741,0.455525676
Slc4a8,-0.156080145,0.33975873,0.455525676
Cox7a1,0.538608373,0.339862183,0.455585234
Casc3,0.056704736,0.339849921,0.455585234
Eipr1,-0.109425487,0.339969116,0.455699067
Ibsp,0.452695602,0.340056497,0.45578668
Trarg1,-0.507653564,0.34012547,0.455849611
Ywhaz,-0.041191823,0.340159035,0.455865079
Rbm45,0.067368538,0.340189758,0.455875913
Ppil2,0.050626462,0.340211164,0.455875913
Snora28,0.483576959,0.340281357,0.455940455
Gm26797,-0.221026536,0.340379398,0.456012784
Gm14634,-0.5292684,0.340373824,0.456012784
C1ql3,-0.187778739,0.340427534,0.456047758
Inpp5j,0.507333473,0.340708313,0.456394362
Mir1188,-0.488842283,0.340975358,0.456722525
Gm42346,-0.483395445,0.341043847,0.456784707
Gm30694,-0.477404463,0.341160598,0.456785503
Ccdc169,-0.532655703,0.341176843,0.456785503
Gm20605,0.382365491,0.341100329,0.456785503
Gvin3,0.502143393,0.341175762,0.456785503
Slc26a8,-0.4954959,0.341134026,0.456785503
Gstp2,0.536225168,0.341082309,0.456785503
Rtcb,-0.041639643,0.341317067,0.456943686
Lrfn5,-0.535928375,0.341675765,0.457394317
Has3,0.348742225,0.341758838,0.45747594
Ermard,-0.131820533,0.341888614,0.457620065
Gm30873,0.428342928,0.341990201,0.457726443
1810009A15Rik,0.534548956,0.342092863,0.457834244
Gm46882,0.448517405,0.342245248,0.457867029
Gm38978,0.449788366,0.342289266,0.457867029
Gm34561,0.448517405,0.342245248,0.457867029
5730405A17Rik,0.449788366,0.342289266,0.457867029
Angptl8,0.448517405,0.342245248,0.457867029
Gm9241,0.449788366,0.342289266,0.457867029
Gm33628,0.448517405,0.342245248,0.457867029
Trpm6,0.457439952,0.342294313,0.457867029
Agk,0.15011083,0.342403183,0.457983064
Mepce,0.065583202,0.342560334,0.458163656
Rubie,0.532450327,0.342649209,0.458252915
Rpl29,-0.342887435,0.342858034,0.458502572
5830454E08Rik,0.525222922,0.343020424,0.458690102
Abhd18,-0.182814345,0.343123117,0.458797786
Atp11b,-0.052957894,0.34324861,0.45893594
LOC108167751,-0.353611,0.34346644,0.459197527
Xcr1,0.489362124,0.343596332,0.459341519
Scn3a,0.431714658,0.343632354,0.459352227
LOC102631992,0.410317226,0.343648724,0.459352227
Ccl6,-0.433083726,0.343948909,0.459723795
LOC115486417,-0.512653553,0.344140476,0.459950145
Masp2,-0.419378393,0.344187979,0.459983935
Zc3h4,0.047311379,0.344326748,0.46012105
Gm20346,-0.339650581,0.344335033,0.46012105
Pglyrp1,0.430272449,0.344759577,0.460628881
Gm51806,0.430272449,0.344759577,0.460628881
Gm19557,0.468242472,0.344811735,0.460668834
Bglap2,0.471098101,0.34494106,0.460695116
Mir6929,-0.473888927,0.344922501,0.460695116
Zfp750,0.38337785,0.344942686,0.460695116
Rpph1,-0.529309527,0.344940551,0.460695116
Kcnip2,0.527706921,0.344915828,0.460695116
Snord69,-0.527328153,0.344967279,0.460698238
LOC118568094,0.172297818,0.345132044,0.460888543
Slc7a10,-0.523544801,0.345317814,0.461106873
Gm39061,-0.431044633,0.345356547,0.461128848
Cpt1b,0.529738109,0.345394898,0.461150308
Jakmip2,0.273491806,0.345428549,0.461165493
A330094K24Rik,0.513193983,0.345457709,0.461174679
Mdrl,-0.381518329,0.345585953,0.461316129
Gm25640,0.505862012,0.345627139,0.461341358
Klk10,-0.447368289,0.345675284,0.461375871
Mcl1,-0.038752492,0.345751553,0.461447914
Gm15927,-0.230139293,0.345775936,0.461450704
LOC118568482,0.532029742,0.345885705,0.461556395
Gm40731,0.44570335,0.345899727,0.461556395
Mss51,0.402112122,0.34601542,0.461681011
Cntnap2,0.530203998,0.346230988,0.461938863
6430710C18Rik,0.320053299,0.34635148,0.46206984
Gm46240,-0.531517124,0.34663351,0.462416296
Gabarapl2,-0.156910252,0.346922657,0.4627722
Nudt21,0.227701709,0.347028841,0.462884013
Gm34121,0.507977029,0.347089198,0.462934691
Mri1,0.141028584,0.347131983,0.462961926
Gm51817,0.36856702,0.347257025,0.463098855
Glrp1,0.493671745,0.347387646,0.46314085
Gm36893,0.425600957,0.347316925,0.46314085
Gm12722,0.493671745,0.347387646,0.46314085
Gm35658,0.396749543,0.347400385,0.46314085
Gm33173,-0.469114566,0.347353243,0.46314085
Fgr,0.498558386,0.347968782,0.46386874
Gm36287,-0.506914753,0.348033298,0.463903315
Gm46617,0.494107112,0.34803954,0.463903315
Gm35161,-0.517711089,0.348069303,0.463913114
Gm35795,0.426288072,0.34830761,0.46405146
Gm32374,-0.483295328,0.348279337,0.46405146
Gm31479,0.426288072,0.34830761,0.46405146
Gm41231,-0.483295328,0.348279337,0.46405146
Gm32336,0.529493402,0.348304976,0.46405146
Slc6a14,0.527898846,0.34828538,0.46405146
Atp6v1f,-0.076847313,0.348367044,0.464100773
Gm34303,0.424351293,0.348443272,0.464142582
B430319F04Rik,0.424351293,0.348443272,0.464142582
Ndufaf4,-0.102634807,0.348801626,0.46459003
Gm6525,0.473459197,0.34895286,0.464701763
Gm41662,-0.483365445,0.348933049,0.464701763
TrnN,-0.507731711,0.348933328,0.464701763
Gm34286,-0.516094716,0.349010501,0.464748624
4933407E24Rik,-0.428405569,0.349156714,0.464913417
Myrf,0.16310706,0.349263633,0.465025871
Mroh9,0.440459692,0.349410962,0.465162192
Prl8a6,0.440459692,0.349410962,0.465162192
Tcaim,0.112034233,0.349489555,0.4652369
Gm35408,-0.505318349,0.349602271,0.465357019
Vkorc1l1,0.251440949,0.349785584,0.46557109
Gm40785,0.489494285,0.349881385,0.46566866
Unc13a,0.227179631,0.350079007,0.465901726
Ptprcap,-0.527407507,0.350285095,0.466146028
2810039B14Rik,-0.379853991,0.350863785,0.466886112
Gm46056,-0.517531309,0.35096608,0.466992213
Anxa9,-0.30265419,0.351118292,0.467164715
Tmprss6,0.525392974,0.351360367,0.467456752
Prr3,-0.106250951,0.351414502,0.467498727
Shld1,-0.207420955,0.35149471,0.467575381
Gm14055,0.42247043,0.351740806,0.467792277
Gm32513,0.437865816,0.351748154,0.467792277
Gm51916,0.437865816,0.351748154,0.467792277
LOC115488525,0.462375119,0.351685312,0.467792277
Gm39813,-0.461866483,0.351925094,0.467997523
Rab26os,0.252959286,0.351973735,0.46803214
Zc3h12a,0.147393648,0.352381371,0.468544089
Dhx57,-0.063679647,0.35243127,0.468580338
Zfp811,0.337725709,0.352500029,0.468641657
Arl10,0.086857933,0.352817236,0.469033253
Dcst1,-0.464141959,0.352862063,0.469054371
Plaa,-0.044855325,0.352878441,0.469054371
2810414N06Rik,0.303038336,0.353043157,0.469243184
Nr6a1os,-0.462915745,0.353377813,0.469657832
Cldn15,-0.473105017,0.353547086,0.469852638
Gm10910,0.511857778,0.353702786,0.470029381
Gm19343,-0.424837348,0.354008588,0.470316046
Caln1,0.510579726,0.354009387,0.470316046
Krcc1,0.050302494,0.353963088,0.470316046
Gsta1,-0.424837348,0.354008588,0.470316046
Gm46457,0.474094246,0.354151064,0.470474074
Dlx6os1,0.440947466,0.354266249,0.47059086
Gm6498,0.459608553,0.354284442,0.47059086
Gadl1,0.50605305,0.354321695,0.470610144
Gm46319,0.519799631,0.354389368,0.470669826
Gm40847,-0.521573269,0.354530548,0.470827122
Slc39a5,-0.471433066,0.354710212,0.4710355
Nol4,0.354839739,0.35473678,0.471040564
Mycbp2,-0.061466946,0.354799033,0.471093008
Gm50589,-0.498858862,0.354828536,0.471101962
1700055D18Rik,0.303072538,0.35512027,0.471459055
Eno3,0.095990288,0.355187637,0.471518251
2500002B13Rik,0.322944726,0.355414398,0.471789024
Dgki,0.259874328,0.35555384,0.471853089
Gm30836,0.440267134,0.35553963,0.471853089
Gm39558,0.440267134,0.35553963,0.471853089
LOC118568366,0.440267134,0.35553963,0.471853089
Poglut2,-0.056188713,0.355637108,0.471903085
Eml6,-0.177817406,0.355624298,0.471903085
Lyrm4,0.129837338,0.355695069,0.471949743
LOC118568438,-0.262056349,0.355746901,0.471988261
Zfp526,0.087277897,0.355934181,0.472206469
Gm34434,-0.49881195,0.356042378,0.472289472
Appbp2os,0.441374599,0.356022631,0.472289472
LOC118567932,-0.484521187,0.356084253,0.472314753
1700120C14Rik,-0.463396134,0.356413507,0.47272119
Fbxo42,-0.056410676,0.356522283,0.472774584
Cdhr5,-0.476250017,0.356505547,0.472774584
Gm47655,0.481558468,0.356478136,0.472774584
Gm29948,0.475806111,0.356609552,0.472787838
Gm13032,0.438977637,0.356714997,0.472787838
Gm38722,0.438977637,0.356714997,0.472787838
LOC115487412,-0.454386423,0.356695905,0.472787838
1700096J18Rik,0.438977637,0.356714997,0.472787838
H4c11,0.438977637,0.356714997,0.472787838
Gm3173,0.438977637,0.356714997,0.472787838
Siah3,0.438977637,0.356714997,0.472787838
Elp1,-0.052357712,0.35674361,0.472795488
Atp10d,0.110349525,0.356846372,0.472901402
Gm42085,0.51053129,0.357002814,0.473078436
Gm13199,0.515479376,0.357552244,0.473776178
Arhgap20os,-0.51067734,0.357632608,0.473826069
Gm29864,0.497845892,0.357635677,0.473826069
Acvr1c,0.511373323,0.35780428,0.47401911
Mir7052,0.413869527,0.357946713,0.474116776
Gm32806,0.413869527,0.357946713,0.474116776
C330002G04Rik,0.413869527,0.357946713,0.474116776
Gm36757,0.515359005,0.357994415,0.474149618
Zfp365,-0.060494012,0.3580904,0.474246403
Cnbd2,0.148374833,0.358545467,0.474818704
Gjc3,-0.452679624,0.358602024,0.474863223
Lrrtm2,-0.298109321,0.358708981,0.474974471
Gm31624,-0.466048588,0.358958365,0.475274284
Rsrc2,-0.054190011,0.358986734,0.475281445
4931408D14Rik,0.414409237,0.35906008,0.475348149
Tenm1,-0.331101148,0.359144062,0.475428924
Gm41907,0.506569847,0.359240331,0.475434745
LOC118568668,-0.404021464,0.359234325,0.475434745
Gm5801,0.274085102,0.359190363,0.475434745
Gm14541,-0.404021464,0.359234325,0.475434745
Arhgap15,-0.517290461,0.359332973,0.475526949
St8sia5,0.305625279,0.359363066,0.475536372
Gm12996,0.514867169,0.359410474,0.475568704
Gm6093,0.414593296,0.359501938,0.475659324
Enpp6,0.516408756,0.36001844,0.476281825
Gm30048,0.491523609,0.360012411,0.476281825
Mtres1,-0.08965919,0.360150499,0.476426081
Zfp787,-0.109498719,0.360204812,0.476467481
LOC118568651,-0.473333155,0.360228799,0.476468763
LOC115489981,0.494925536,0.360318521,0.476556985
Spata3,0.434919636,0.360425104,0.476667496
Ubp1,0.052298919,0.360792992,0.477123551
Gpr161,-0.079362892,0.360979183,0.477331919
Ager,0.367124587,0.360996676,0.477331919
Gm39181,0.466519406,0.361092208,0.477427741
Gm39473,0.465904034,0.361379295,0.477776803
Akr1b7,0.467156754,0.361548644,0.477939647
Rab11fip2,0.097145987,0.361537328,0.477939647
Dnase1,0.269310509,0.361787627,0.478225025
Lipt1,-0.206897549,0.361909402,0.478355445
LOC118568777,-0.471588863,0.362105799,0.478584475
Myh2,0.485385452,0.362228358,0.478715892
Atp5k,-0.063787249,0.362346831,0.478841892
Gm31475,0.40884777,0.362582934,0.479111286
Tmem121,0.141589188,0.362596976,0.479111286
Gm34114,0.408663771,0.362745966,0.479277558
A330041J22Rik,-0.507205136,0.362862666,0.4793771
Gm35330,0.466855229,0.362867622,0.4793771
Gm12415,0.513106004,0.362948702,0.479423019
Clcn6,-0.083275529,0.362940601,0.479423019
Atp5md,0.25513025,0.362989827,0.479446747
Galr2,0.343985049,0.363065354,0.479515908
LOC118567824,-0.513529755,0.363095972,0.479525751
Clca2,0.503828311,0.363136494,0.479548672
Mafk,-0.076586608,0.363641331,0.480165259
2810013P06Rik,0.129976878,0.363672992,0.480165259
Ddx5,0.03085856,0.363660425,0.480165259
Gm41585,-0.464840825,0.363874555,0.480400746
Ldlrad1,0.512699905,0.363911369,0.480403794
Serpina9,0.502712899,0.36392328,0.480403794
Snora23,0.429585979,0.364170173,0.480668404
Mzt1,0.069539547,0.364168056,0.480668404
Gm46293,-0.379680037,0.364249533,0.480742497
Gabrq,0.409959419,0.364294609,0.480771336
Gm4876,0.512015997,0.364453874,0.48095086
Cc2d2b,0.511470314,0.364532151,0.481023493
Nebl,-0.291220005,0.364566241,0.481037811
Gm8801,0.376492306,0.364665938,0.481138691
Gm45968,-0.492437689,0.364826597,0.481319985
4930556A17Rik,0.507465465,0.365015773,0.481497242
Gm19391,-0.407637571,0.365030735,0.481497242
A930017M01Rik,-0.511180917,0.365017877,0.481497242
Smarcd1,0.06677326,0.365070031,0.481518392
Luzp2,0.229868498,0.365345737,0.481851338
